Job Title,Company Name,Location Name,Date,Job Skills,Link,Salary,Requirments
Data Scientist,BlinkApp,"Nasr City, Cairo, Egypt ",9 days ago,Full timeExperienced · 3 - 5 Yrs of Exp · Computer Science · Data Science · Information Technology (IT) · Machine Learning · MongoDB · Naive Bayes · NLP · Python · Scripting · SQL,https://wuzzuf.net/jobs/p/ceaHXZ09uClv-Data-Scientist-BlinkApp-Cairo-Egypt?o=63&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor or Master’s Degree with an emphasis on Computer Science or Engineering/ At least three years’ experience in data science projects/ Excellent understanding of machine learning techniques and algorithms, such as Gradient boosting, Naive Bayes, RNNs, CNNs, k-NN, SVM, Random Forests, etc./ Experience with common data science toolkits, such as (NumPy, Matplotlib, pandas, Tensorflow/Pytorch, sklearn,seaborn, …etc.)/  Experience with NLP./  Experience with Dataiku data science studio./  Great communication skills / Experience with data visualization tools, such as D3.js, Tableau, etc. / Proficiency in using query languages such as SQL, Hive, Impala / Experience with NoSQL databases, such as MongoDB, Cassandra, HBase/ Good applied statistics skills, such as distributions, statistical testing, regression, etc./ Good scripting and programming skills/ Data-oriented personality"
Data Engineer,Ashtar.app,"Maadi, Cairo, Egypt ",14 days ago,Full timeExperienced · 3 - 6 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · SQL · Analysis · Python · Big Data · BI · ETL · Data,https://wuzzuf.net/jobs/p/1HJTFikyve6F-Data-Engineer-Ashtar-app-Cairo-Egypt?o=64&l=sp&t=sj&a=python|search-v3|hpb|spbg,"B.Sc. in Information system or related fields/ Strong database/DBA/Architect background/ Strong data analysis expertise/ Knowledge of scripting language/ Knowledge of programming languages like SQL, Python, R, and Scala/ Extensive expertise in ETL and BI tools and building cubes./ Familiarity with business intelligence tools (e.g., Power BI and Tableau)/ Strong mathematics skills (e.g., statistics, algebra)/ Experience with big data technologies such as Firestore, Hadoop and Spark/ Advanced ability to perform exploratory data analysis./ Experience with common data science toolkits/ Exceptional technical writing skills and ability to communicate complex data in a simple, actionable way./ Analytical and problem-solving skills/ Experience with machine learning and AI/ Strong leadership skills within the project team and in the business community/ Familiarity with data management tools/ Ability to work independently and with team members from different backgrounds./ Excellent attention to detail"
Machine Learning Engineer,Digified,"Maadi, Cairo, Egypt ",14 days ago,Full timeExperienced · 2 - 4 Yrs of Exp · Deep Learning · Machine Learning · OpenCV · Python · NLP · Git · Docker · Information Technology (IT) · Engineering · Computer Science,https://wuzzuf.net/jobs/p/eIGXspc9U1ns-Machine-Learning-Engineer-Digified-Cairo-Egypt?o=65&l=sp&t=sj&a=python|search-v3|hpb|spbg,"2 - 4 years of experience/ Experience in Git & similar tools/ Experience in Python and/or C++/ OpenCV or similar libraries experience (PIL, Skimage)/ Experience working with deep learning frameworks like PyTorch or TF/Keras (TF2Experience is preferred)/ Experience using deep learning techniques (CNN, RNN, LSTM) and computer visiontasks (object detection and tracking, classification, action recognition)\\\"
BI Analyst,Ashtar.app,"Maadi, Cairo, Egypt ",14 days ago,Full timeEntry Level · 1 - 4 Yrs of Exp · Analysis · BI · Python · Business Intelligence · Power BI · Tableau · excel · Data · business · Computer Science,https://wuzzuf.net/jobs/p/C8NWqVuVJMlw-BI-Analyst-Ashtar-app-Cairo-Egypt?o=66&l=sp&t=sj&a=python|search-v3|hpb|spbg,"An undergraduate or graduate degree in mathematics/statistics/engineering or similar quantitative discipline/ Experience with data querying or modeling using SQL/ Experience with one or more industry analytics visualization tools (e.g. Excel, Tableau, PowerBI) and statistical methods (e.g. t-test, Chi-squared)/ Excellent ability to communicate complex quantitative analysis in a clear, concise, and actionable manner to both technical and non-technical stakeholders"
DevOps Engineer,Beyond Solution,"Maadi, Cairo, Egypt ",15 days ago,Full timeExperienced · 2 - 4 Yrs of Exp · CI/CD · Computer Science · Docker · HTTP · Information Technology (IT) · Kubernetes · Linux · DevOps · Python · Software Development,https://wuzzuf.net/jobs/p/aLt3DoiXen5U-DevOps-Engineer-Beyond-Solution-Cairo-Egypt?o=67&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor degree of Computer Science or any related discipline. / 2+ years of Technical Hands-on in DevOps./ CI/CD and infrastructure management and automation on AWS using open-source and cost-effective technologies as appropriate./ Profound knowledge in Scripting: Python / Bash./ Knowledge in using Linux systems./ System and network security basic concepts./ Container-orchestration: Kubernetes is a plus./ Knowledge of API, REST, and HTTP concepts is a big plus./ CI / CD: Bitbucket / AWS / SonarQube / Docker /XRay/Jira./ You will have space to learn and apply your learning findings. / We are looking for someone who is passionate, self driven and tech savvy."
Odoo Developer,ExtraMile EGY ,"Nasr City, Cairo, Egypt ",16 days ago,Full timeEntry Level · 1+ Yrs of Exp · Odoo · Odoo Development · Odoo ERP · JavaScript · Python · Git · HTML · Linux · Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/65F4tqFMFax7-Odoo-Developer-ExtraMile-EGY-Cairo-Egypt?o=68&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor's degree preferably in Computer Science, Information Systems, or Engineering, but any other field is welcomed, especially if supported with good experience./ Minimum of 1 year of experience in Odoo development/ Hands-on experience in the back end and front end/ Superior knowledge of relational database concepts, SQL, and ORM./ Good knowledge of non-relational database concepts (MongoDB and Cassandra)./ Excellent knowledge of web development languages (HTML, CSS, JavaScript, JQuery)./ Good knowledge of Linux and Ubuntu./ Good knowledge of SVN and Git./ Knowledge of Python development frameworks (Django and Flask)./ Knowledge of front-end development languages is a great plus (AngularJS or Meteor)./ Ability to learn fast and execute accordingly./ Outstanding communication and interpersonal abilities/ Patience and professionalism/ Reliability and discretion: you will often learn of confidential matters/ Communication, negotiation, and relationship-building skills/ Excellent time management skills and the ability to prioritize work/ Attention to detail and problem-solving skills/ Excellent written and verbal communication skills/ Strong organizational skills with the ability to multi-task"
DevOps Engineer / Site Reliability Engineer - Jumia Pay,Jumia,"Cairo, Egypt ",15 days ago,Full timeEntry Level · 1+ Yrs of Exp · Computer Science · Engineering · IT Information Technology · Site Reliability · Linux · DevOps · AWS · Python · Docker · CI/CD,https://wuzzuf.net/jobs/p/ok4isutjjBDI-DevOps-Engineer-Site-Reliability-Engineer---Jumia-Pay-Jumia-Cairo-Egypt?o=69&l=sp&t=sj&a=python|search-v3|hpb|spbg,Must have experience/knowledge in Linux environments;/ Experience/knowledge with configuration management tools;/ Monitor tools;/ Shell and Python scripting;/ Skilled with tools such as Jenkins;/ Experience/Knowledge with CI/CD;/ Experience with or interest in virtual/containers environments (e.g. Docker);/ Knowledge of Devops Methodology;/ Fluent in English; 
Data Engineer (DBT/Looker/BigQuery),360Imaging,"Dokki, Giza, Egypt ",17 days ago,Full timeWork from homeExperienced · 5+ Yrs of Exp · Analysis · DBT · ML · Looker · Tableau · Python · SQL · Computer Engineering · Computer Science · Data Engineer,https://wuzzuf.net/jobs/p/GYijA8d26jBg-Data-Engineer-DBTLookerBigQuery-360Imaging-Giza-Egypt?o=70&l=sp&t=sj&a=python|search-v3|hpb|spbg,"5+ years in a data engineer or SQL-heavy data analyst role (high-growth startup environments highly preferred)/ Track record of success in building new data engineering processes and an ability to work through ambiguity/ Demonstrated ability to work across disparate teams to achieve consensus on key business decisions/ Expert-level SQL skills/ Exposure to Looker, DBT./ Willingness to roll up your sleeves and fix problems in a hands-on manner/ Intellectual curiosity and research abilities"
System Administrator (Linux) - Alexandria,Softxpert Incorporation ,"Alexandria, Egypt ",16 days ago,Full timeExperienced · 2 - 4 Yrs of Exp · Administration · Cloud · Engineering · System Administration · Computer Science · English · Information Technology (IT) · MySQL · Networking · Python,https://wuzzuf.net/jobs/p/NwkBDJbSOa5T-System-Administrator-Linux---Alexandria-Softxpert-Incorporation-Alexandria-Egypt?o=71&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor's degree in computer science/communication engineering or any other related field. (Preferred an ITI - System Administration Track graduate.)/ 2-4 Years system administration/ engineering experience/ Strong scripting skills (i.e. Bash, Python)./ Strong understanding of version control systems (SVN and Git)./ Strong understanding of virtualization and containerization./ Strong understanding of RDBMS (i.e. MySQL, MariaDB)./ Strong understanding of CI pipelines./ Strong understanding of System security./ Good understanding of Networking./ Good knowledge of cloud platforms (AWS, GCP, etc.)./ Familiar with PHP, Node and Ruby stacks./ Proficiency in business correspondence./ Solid experience with working in an environment where products have to be delivered to specific time scales./ Strong multi-tasking skills and analysis skills./ Excellent communication skills/ Proficiency in English language, written and spoken./ Problem-solving attitude"
Linux Engineer,ExaServe LLC,"Nasr City, Cairo, Egypt ",17 days ago,Full timeExperienced · 3+ Yrs of Exp · Python · DevOps · Ansible · Linux · Bash · Docker · AWS · Cloud · Automation · Software Development,https://wuzzuf.net/jobs/p/KImaB0d290Z7-Linux-Engineer-ExaServe-LLC-Cairo-Egypt?o=72&l=sp&t=sj&a=python|search-v3|hpb|spbg,"+3 years of experience_in the IT and Cloud services and models (Public/Private/Hybrid)./ Deep technical skills and significant experience of administering various OS distro of Linux/Windows/ Experience with virtualization technologies/ Experience with Bash scripting language and (Perl or Python)/ Good Knowledge of Storage technology in regards to data integrity, and IO performance/ Experience with performance tuning and diagnosing system bottlenecks through root cause analysis/ Solid knowledge about Backup and Disaster Recovery policies and best practices./ Experienced with the DevOps philosophy, practices, and tools./ Experienced with configuration management and automation tools Ansible, Puppet, Chef/ Experienced with the orchestration of Docker containers running on Kubernetes/ Migrate workload/services data from/to the cloud./ Solid understanding of storage and networking concepts: VNets and VPN, High availability, Load Balancing, Fault tolerance."
Django Web Developer,Confidential -,"Sydney, Australia ",20 days ago,Full timeWork from homeExperienced · 2 - 4 Yrs of Exp · Django · Django Framework · React · React.js · React js · Git · AWS · EC2 · Amazon EC2 · Python,https://wuzzuf.net/jobs/p/gp26agMajhNH-Django-Web-Developer-Sydney-Australia?o=73&l=sp&t=sj&a=python|search-v3|hpb|spbg,"2-4yrs+ Django development/ HTML/CSS knowledge and a high level of JS experience/ Good experience with React would be excellent/ DevOps, understanding of setting up projects from scratch, including deployment and CI/CD"
DevOps Engineer,Confidential -,"Cairo, Egypt ",18 days ago,Full timeWork from homeExperienced · 2+ Yrs of Exp · Software Development · DevOps · Azure · CI/CD · Cloud · Computer Science · Information Technology (IT) · Jenkins · Kubernetes · Linux,https://wuzzuf.net/jobs/p/NfwodYCo5nZC-DevOps-Engineer-Cairo-Egypt?o=74&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Experience managing CI/CD systems, automation (Jenkins/Azure DevOps) and scaling distributed systems in a public, private, or hybrid cloud environment. / Good Linux/Unix administration skills. / Familiarity with microservices architecture and container orchestration / Technical expertise on source code versioning, integration, deployment, configuration management (Ansible) and IaC provisioning/orchestration tools (Terraform) / Familiarity with microservices architecture and container orchestration with Nomad or Kubernetes. • Scripting experience is essential, with proven ability to pick up diverse tools and languages (e.g. PowerShell, Ruby, Python) / Intermediate or upper English skills. "
Devops Engineer,QOAD ,"Sheraton, Cairo, Egypt ",19 days ago,Full timeExperienced · 4+ Yrs of Exp · DevOps · Python · Agile · Computer Engineering · Computer Science · Engineering · Git · Information Technology (IT) · JavaScript · Software Development,https://wuzzuf.net/jobs/p/kfy3hud3A3Hk-Devops-Engineer-QOAD-Cairo-Egypt?o=75&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Hands-on 4+ years of recent technical experience in Professional Services/Enterprise DevOps role./ Strong technical skills and proficiency in multiple functional areas are required; such as infrastructure configuration management, Excellent Programming Skills in at least one modern high-level programming language like Python, Ruby, JavaScript, Node.JS, or others , logging system and network protocols and standards./ The ability to spend substantial time interfacing with the offshore teams on a daily basis./ Expertise in DevOps tools Jenkins, Git, Bitbucket, Jira/ Bachelor's degree in Computer Engineering, Software Engineering, or other IT-related field./ Fluent in English with excellent writing/editing and verbal communication skills./ Strong sense of ownership, critical thinking, and ability to drive DevOps mindset initiatives across teams for agile release./ Analytical thinking."
Sr. Data Scientist - NLP / Video analytics,Confidential -,"Cairo, Egypt ",19 days ago,Full timeExperienced · 2+ Yrs of Exp · Computer Science · data scientist · Mathematics · Machine Learning · SQL · Python · NoSQL · Tableau · Data · Image Processing,https://wuzzuf.net/jobs/p/LctVzPWf7zoH-Sr-Data-Scientist---NLP-Video-analytics-Cairo-Egypt?o=76&l=sp&t=sj&a=python|search-v3|hpb|spbg,"BSc in computer science, mathematics or related field/ 2 years + of applying machine learning to solve real problems in the industry or academia/ Looking for young and bright talents that can learn quickly new technology and grow with the company./ Strong coding experience in Phyton/ Highly motivated  with a strong desire to learn/ Experience with using analytics and reporting tools and languages especially Python, Tableau, Power BL, SQL, NoSQL and JavaScript/ Knowledge and experience in Data tools and models/ Excellent problem solving and analytical skills/ Business understanding/ Good command of written and spoken English"
Business Analysis Supervisor,Ibn Sina Pharma,"New Cairo, Cairo, Egypt ",16 days ago,Full timeManager · 5 - 7 Yrs of Exp · Administration · Analysis · Business Administration · Business Analysis · Communication · Communication skills · Computer Science · Data Analysis · English · Finance,https://wuzzuf.net/jobs/p/zmAd2T30u1sr-Business-Analysis-Supervisor-Ibn-Sina-Pharma-Cairo-Egypt?o=77&l=sp&t=sj&a=python|search-v3|hpb|spbg,"From 5-7 Years of experience in Data Analysis field / Bachelor’s degree in field, Computer science, business administration, finance or Statistics is preferable./ Good command of English language./ Good follow up and accuracy skills. / Certified BI analyst or equivalent is preferable. / Very good Communication skills. / Solid hands-on experience in analyzing mass data including financial and business data. / Knowledge of BI data analytics or equivalent systems / Ability to work with stakeholders to assess potential risks. / Ability to analyze existing tools and databases and provide software solution recommendations. / Ability to translate business requirements into non-technical, lay terms. / High-level experience in methodologies and processes for managing large scale databases. / Demonstrated experience in handling large data sets and relational databases. / Experience with reporting packages and dashboards (Power BI, Tableau etc..). / Developing data cleansing rules for the company"
Senior Software Developer,GET Group- Egypt,"Sheraton, Cairo, Egypt ",17 days ago,Full timeExperienced · 4 - 7 Yrs of Exp · Information Technology (IT) · Computer Science · Computer Engineering · Software Development · Software Engineering · C# · WCF · WPF · MVC · C++,https://wuzzuf.net/jobs/p/isapAqBIAwwl-Senior-Software-Developer-GET-Group--Egypt-Cairo-Egypt?o=78&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Experience: 4 to 7 Years in the same role/ Graduated from Computer Science, Or Computer Engineering/ Experience with ASP.NET MVC ,Restful Web API, ASP.NET Core/ Experience with C#, ASP.NET, LINQ and MVC framework/ Experience with and OOP design patterns/ Experience with HTML5/CSS/ JavaScrip (jquery, Angular JS, bootstrap, etc.)/ Experience with SQL DB Scripting/ Experience in developing progressive web applications is highly preferred/ Some experience with Hardware Integration is preferred."
Software Support Engineer,Trufla,"Heliopolis, Cairo, Egypt ",18 days ago,Full timeExperienced · 2+ Yrs of Exp · Technical Support · Software · Technical Office · Computer Science · MySQL · Git · PHP · Javascript · Linux · CI/CD,https://wuzzuf.net/jobs/p/LMBvlEWgc2a0-Software-Support-Engineer-Trufla-Cairo-Egypt?o=79&l=sp&t=sj&a=python|search-v3|hpb|spbg,"2+ years’ experience in similar role, preferably within a marketing agency, technology/software company or professional services firm/ Willing to shift regular work schedule to support clients in various time zones/ Proven track record managing client and internal relationships/ Strong communication skills in English in both written and spoken is required"
Senior iOS Developer,Ibtikar,"Cairo, Egypt ",22 days ago,Full timeWork from homeExperienced · 2 - 6 Yrs of Exp · React · SDK · Software Development · Testing · Android · Apple · Computer Science · Development · flutter · Information Technology (IT),https://wuzzuf.net/jobs/p/A9uXvHAIJab0-Senior-iOS-Developer-Ibtikar-Cairo-Egypt?o=80&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Unit-testing code for robustness, including edge cases, usability, and general reliability./ Familiarity with the use of additional sensors, such as gyroscopes and accelerometers./ An Ability to benchmarking and optimization./ Knowledge of All Other Apple Platforms and Frameworks (iOS, macOS, tvOS, watchOS, UIKit, AppKit, CoreData, CoreGrapich, ARKit, MLKit, and others SKD)."
Data Scientist / Machine Learning Engineer,Lun Development,"Nasr City, Cairo, Egypt ",23 days ago,Full timeExperienced · 2+ Yrs of Exp · Computer Science · Data · data scientist · Information Technology (IT) · Machine · Machine Learning · Python · SQL · NoSQL · TensorFlow,https://wuzzuf.net/jobs/p/zqkSUHAw72qG-Data-Scientist-Machine-Learning-Engineer-Lun-Development-Cairo-Egypt?o=81&l=sp&t=sj&a=python|search-v3|hpb|spbg,"BSc in computer science, engineering, mathematics, or relevant field/ 2+ years of applying machine learning to solve real-world problems in industry or academia/ Experience with Deep Learning frameworks such as Tensorflow or Pytorch/ Strong coding experience in Python/ Highly motivated with a strong desire to learn/ Excellent problem-solving skills/ Strong knowledge and experience of using analytics and reporting tools and languages especially Python, Tableau, Power BI, SQL. NoSQL, JavaScript./ Knowledge and experience of Data tools and models/ Business understanding/ SAS, R/ Knowledge and experience of Data tools and models/ Knowledge of our industry and markets"
Odoo Developer,Egyptian Cultural Center,"Nasr City, Cairo, Egypt ",23 days ago,Full timeExperienced · 2 - 3 Yrs of Exp · Computer Science · CSS · Engineering · Git · HTML · Information Technology (IT) · JavaScript · jQuery · Odoo · PostgreSQL,https://wuzzuf.net/jobs/p/4VAV0jbNoBc5-Odoo-Developer-Egyptian-Cultural-Center-Cairo-Egypt?o=82&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor degree preferably in Computer Science, Information Systems, or Engineering, but any other field is welcomed, especially if supported with good experience./ Intermediate Python Developer./ 2-3 years of experience in Odoo is a MUST./ Good knowledge of relational database concepts, SQL and ORM./ Experience in PostgreSQL database/ Excellent knowledge of web development (HTML, CSS, JavaScript, JQuery)./ Good knowledge of APIs in ODOO./ Good knowledge of writing Modules for the Odoo Website./ Solid expertise with GIT."
Security Testing Engineer,Ejada (Cairo),"Cairo, Egypt ",22 days ago,Full timeExperienced · 5 - 7 Yrs of Exp · Python · Frameworks · Linux · OWASP · PHP · TCP · Testing · OWASP ZAP · Burp Suite · Qualys Guard,https://wuzzuf.net/jobs/p/qaE1P7NnCx6a-Security-Testing-Engineer-Ejada-Cairo-Cairo-Egypt?o=83&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Operating Systems: Kali Linux , ubuntu , Windows/ Source Code Analysis: MF Fortify (SCA), Checkmarx, Coverty, Raxis, RIPS, xssaminer, veracode, reshift ./ Exploiting Tool: Burp Suite, OWASP ZAP/ Network Scanners: Qualys Guard, Nessus, Nmap/ IP Packet Analysis: Wireshark, Ettercap, TCP Dump/ Web Application Vulnerability: Wpscan, Joomscan, Drupscan, Nessus, Nıkto, Netsparker, SQLMap, & QualysGuard/ Network Mapping Tools: NMAP, Netcat/ Web Penetration Testing Frameworks: Metasploit, Xenotix XSS exploit Framework/ Mobile Penetration Testing Frameworks: MSF (Mobile Security Framework), Appie/ Malware Analysis: Regshot, Process Explorer, Process Monitor, Hex Editor/ Forensics: Deft OS/ Scripting Languages: Basic level of PHP, Python, Bash Script"
Blockchain & Ethereum Specialist,Confidential -,"Cairo, Egypt ",21 days ago,Full timeWork from homeEntry Level · Bitcoin · blockchain · Computer Science · Engineering · Ethereum · Information Technology (IT) · PHP · MySQL · Python · Programming,https://wuzzuf.net/jobs/p/jB7rvNLyMdBQ-Blockchain-Ethereum-Specialist-Cairo-Egypt?o=84&l=sp&t=sj&a=python|search-v3|hpb|spbg,"You must have very good English communication skills. If you do not, we cannot hire you./ Education:University degree (Bachelor, Masters or Doctorate) in Computer Science, Electrical Engineering or Mathematics. / Strong Blockchain knowledge/ Experienced in one or more of the following chains: Bitcoin (including Omni-layer), Ethereum (including ERC-20)/ Other blockchain experiences such as Binance Chain, LTC, BCH, BSV, Kumoto, Tezos, XLM and XRP are highly desired./ Strong programming skills/ Strong analytical skills with the ability to read scientific papers, understand and implement complex algorithms/ Technologies we use/ Python/ Java/ PHP/ MySQL"
Senior Linux System Engineer,Link Datacenter,"Dokki, Giza, Egypt ",22 days ago,Full timeExperienced · 3 - 5 Yrs of Exp · Engineering · Communication Engineering · Information Technology (IT) · Computer Science · Installation · Maintenance · Solaris · CentOS · RedHat · NGINX,https://wuzzuf.net/jobs/p/VlfM6gGKtkjd-Senior-Linux-System-Engineer-Link-Datacenter-Giza-Egypt?o=85&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor degree from a reputable university (Communications engineering or computer science background is preferred)./ Minimum “3 to 5” years of experience in NIX Platform (RedHat – CentOS – Ubuntu) is a must./ Managing, maintaining and tuning webservers (NGINX, PHP-FPM and Apache)./ Managing DNS Systems (BIND and Power DNS)./ MySQL Administration."
Test Automation Engineer (Cypress),360Imaging,"Dokki, Giza, Egypt ",24 days ago,Full timeWork from homeEntry Level · 1+ Yrs of Exp · Software Testing · Test Automation · Agile · QA · Selenium · Jira · Computer Science · Software · Engineering · API,https://wuzzuf.net/jobs/p/mwyAE0EkJ7tC-Test-Automation-Engineer-Cypress-360Imaging-Giza-Egypt?o=86&l=sp&t=sj&a=python|search-v3|hpb|spbg,Bachelor degree in the areas of Computer Science or any other related fields/ 1+ years of experience in a similar position/ Good command of English
Data Scientist,DevartLab,"Cairo, Egypt ",25 days ago,Full timeExperienced · 2 - 4 Yrs of Exp · Clustering · Computer Science · Data Mining · Data Science · Information Technology (IT) · Machine Learning · mathematical · Mathematics · Neural Networks · Programming,https://wuzzuf.net/jobs/p/hAJHV0i5JX2p-Data-Scientist-DevartLab-Cairo-Egypt?o=87&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor’s in Computer Science, Statistics, Mathematics or relevant field. or equivalent/ 2-4 years in the field of information and business intelligence systems./ Experience using pandas, numpy, scikit-learn, xgboost and matplotlib/ Experience in one or more programming languages (Python, R, Scala, R, etc.)/ Advanced SQL/ Experience with A/B testing/ Knowledgeable of machine learning, data mining, recommender systems/ Strong applied mathematical and statistical skills regardless of the tools (fit regression curves, build predictive models, statistical significance)./ Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks/ We Offer:/ Financial stability;/ Interesting and challenging projects within professional self-managed teams;/ Friendly team and a comfortable working environment (Cairo office)/ Medical Insurance"
Ruby on Rails Developer,nformacy,"Cairo, Egypt ",23 days ago,Full timeWork from homeExperienced · 3+ Yrs of Exp · Ruby · Ruby on Rails · Database · React · Software Development · Computer Science · Information Technology (IT) · Python · Design · IT/Software Development,https://wuzzuf.net/jobs/p/FX5bmEVG5DPP-Ruby-on-Rails-Developer-nformacy-Cairo-Egypt?o=88&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor's degree in Computer Science (or related field)./ 3+ years of relevant work experience./ Experience in Backend development such as (Ruby on Rails)./ Experience in Frontend Development (React)./ Expertise in Object Oriented Design, Database Design, and XML Schema./ Ability to organize and prioritize work based on the Business value."
Software Testing Team Leader,360Imaging,"Dokki, Giza, Egypt ",24 days ago,Full timeWork from homeManager · 7+ Yrs of Exp · Software · Software Development · Software Testing · Test Automation · Jira · Computer Science · Information Technology (IT) · Agile · Testing · Engineering,https://wuzzuf.net/jobs/p/pCk2RnNk17sP-Software-Testing-Team-Leader-360Imaging-Giza-Egypt?o=89&l=sp&t=sj&a=python|search-v3|hpb|spbg,Bachelor's degree in Computer Science or a related discipline./ Minimum 7 years of experience with at least 3 years proven experience as a team leader or supervisor./ Good command of English
Senior Odoo Developer (Saudi Arabia),Smart IT,"Riyadh, Saudi Arabia ",28 days ago,Full timePart timeExperienced · 5+ Yrs of Exp · Information Technology (IT) · Odoo · Computer Science · Python · PostgreSQL · javaScript · HTML · Software Development · Django · GIT,https://wuzzuf.net/jobs/p/Wg2hrW1v9Df3-Senior-Odoo-Developer-Saudi-Arabia-Smart-IT-Riyadh-Saudi-Arabia?o=90&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Strong expertise in Python and Odoo/ Strong expertise in Python web framework such as Django, Flask, etc./ Concrete understanding of object oriented design and programming/ Expertise in PostgreSQL database/ Expertise in HTML, XML, JavaScript, and JQuery/ Solid expertise with GIT or equivalent source control system/ Expertise in Odoo integrations with other cloud systems/ Good knowledge of business processes/ Solid experience with ORM (Object Relational Mapper) libraries such as SQL Alchemy/ Able to integrate multiple data sources/databases into one system/ Good understanding of Python threading limitations and multi-process architecture/ Good understanding of accessibility and security compliance/ Solid knowledge of user authentication and authorization between multiple systems, servers, and environments/ Solid experience of design principles behind a scalable application, data structure, APIs in Odoo/ Technical and Functional knowledge of Odoo modules and features"
Software Test Automation Engineer,FaceGraph,"Maadi, Cairo, Egypt ",28 days ago,Full timeExperienced · 3+ Yrs of Exp · Startup · Computer Science · Computer Engineering · Information Technology (IT) · Testing · Software Testing · Android · iOS · Quality · QA,https://wuzzuf.net/jobs/p/h6HgqHjdcc2d-Software-Test-Automation-Engineer-FaceGraph-Cairo-Egypt?o=91&l=sp&t=sj&a=python|search-v3|hpb|spbg,"BS in Computer Science, Computer Engineering, or related fields (Nice to have)/ 3+ years of relevant experience./ Excellent experience in software testing./ Excellent knowledge of testing and automating integration./ Strong troubleshooting and root cause analysis abilities./ Passion for software testing and quality assurance./ Excellent verbal and written communication skills./ Experience mentoring and training junior and mid-level engineers on both technical and SQA process./ Strong Automation skills is a plus!"
Devops Engineer - Fully Remote,GIG Tech  ,"Cairo, Egypt ",28 days ago,Full timeWork from homeExperienced · 2+ Yrs of Exp · Cloud · Bash · DevOps · Kubernetes · Linux · PowerShell · Python · packer · qemu · terraform,https://wuzzuf.net/jobs/p/e0YEYvD4WQS0-Devops-Engineer---Fully-Remote-GIG-Tech-Cairo-Egypt?o=92&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor degree or equivalent practical experience./ Experience with one or more programming languages/ Experience with multiple Operating Systems. (Linux, Windows,...)/ Understanding the concepts of Cloud architecture./ Independent, responsible, able to work in a team"
ERPNext Developer,Takamul Systems,"Giza, Egypt ",1 month ago,Full timeEntry Level · 1+ Yrs of Exp · Computer Science · CSS · ERPNext · Python · JavaScript · Jinja · Engineering · HTML · IT · IT/Software Development,https://wuzzuf.net/jobs/p/Yg9FAt50zoYr-ERPNext-Developer-Takamul-Systems-Giza-Egypt?o=93&l=sp&t=sj&a=python|search-v3|hpb|spbg,"BSc. Degree in computer science or engineering./ Experience with previous projects of ERPNext which can be showcased in Interview./ Experience on Frappe framework./ Working knowledge of Python, Javascript, CSS, HTML and Jinja templates./ Familiarity with current ERPNext features and functionalities./ Quick and self learner."
Backend Developer,mtor,"Maadi, Cairo, Egypt ",28 days ago,Full timeExperienced · 3 - 5 Yrs of Exp · Software Development · Software Engineering · Information Technology (IT) · Computer Science · JavaScript · Java · Python · Programming · PHP · Ruby,https://wuzzuf.net/jobs/p/tTNQ5eaxpMXt-Backend-Developer-mtor-Cairo-Egypt?o=94&l=sp&t=sj&a=python|search-v3|hpb|spbg,"3 years of experience as a Back-End developer/ In-depth understanding of web development/ 3 years of experience with programming languages like Java, Ruby, PHP and Python/ 3 years of experience with CMS framework/ Familiarity with front-end languages such as HTML, JavaScript and CSS/ Critical thinker and problem-solving skills/ Team player/ Good organizational and time-management skills/ Great interpersonal and communication skills/ BA degree in Computer Science or similar relevant field"
